﻿Age (bin),Churn Category,Churn Label,Churn Reason,Contract Type,Customer ID,Device Protection & Online Backup,Gender,Group,Grouped Monthly GB Download,Intl Active,Intl Plan,Number of Customers in Group,Payment Method,Phone Number,Senior,State,Under 30,Unlimited Data Plan,Account Length (in months),Age,Avg Customer Service Calls,Avg Extra Data Charges,Avg Extra Intl Charges,Avg Monthly GB Download,Churned,Customer Service Calls,Extra Data Charges,Extra International Charges,Intl Calls,Intl Mins,Local Calls,Local Mins,Monthly Charge,Number of Churned Customers,Total Charges
40,,No,,One Year,7642-DUOZ,No,Male,Yes,0-5,No,no,5,Credit Card,343-9402,No,TX,No,No,40,42,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,147,323.4,$6.00 ,0,245
45,,No,,One Year,8553-SCAQ,No,Male,Yes,0-5,No,no,5,Credit Card,378-9889,No,WV,No,No,55,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,436,875.5,$8.00 ,0,434
55,,No,,One Year,9949-RSIC,No,Male,Yes,0-5,No,no,6,Credit Card,353-8502,No,NC,No,No,9,58,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,41,113.6,$7.00 ,0,63
30,,No,,One Year,2643-LPTT,No,Male,Yes,0-5,No,no,6,Credit Card,296-7159,No,WA,No,No,34,34,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,179,478.7,$9.00 ,0,301
35,,No,,One Year,4124-WCIS,No,Male,Yes,>10,No,no,6,Credit Card,284-2233,No,ID,No,No,59,36,1,$31.00 ,$0.00 ,29,0,1,$31 ,$0 ,0,0,166,294.4,$31.00 ,0,"1,808"
35,,No,,One Year,4216-CCFK,No,Male,Yes,0-5,No,no,6,Credit Card,353-9443,No,OR,No,No,12,38,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,76,184.4,$7.00 ,0,83
55,,No,,Two Year,3006-HXLB,No,Female,Yes,0-5,No,no,2,Credit Card,419-9509,No,DE,No,No,23,55,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,41,91.9,$9.00 ,0,215
35,,No,,Two Year,4138-VBEA,No,Female,Yes,0-5,No,no,2,Credit Card,338-8478,No,FL,No,No,37,36,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,218,521.5,$7.00 ,0,258
55,,No,,Two Year,2772-IDUC,No,Female,Yes,0-5,No,no,2,Credit Card,345-10846,No,IL,No,No,55,56,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,190,497,$6.00 ,0,337
40,,No,,Two Year,6956-OICJ,No,Female,Yes,0-5,No,no,2,Credit Card,256-4160,No,KY,No,No,28,43,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,263,442.6,$10.00 ,0,289
50,,No,,Two Year,2980-GOMK,No,Female,Yes,0-5,No,no,2,Credit Card,361-5462,No,OK,No,No,19,54,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,82,132.9,$7.00 ,0,134
30,,No,,Two Year,9182-BHUZ,No,Female,Yes,0-5,No,no,2,Credit Card,366-1613,No,OR,No,No,73,32,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,161,435.4,$6.00 ,0,470
35,,No,,Two Year,1282-HZBE,No,Female,Yes,0-5,No,no,2,Credit Card,269-6909,No,OR,No,No,28,35,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,107,221.1,$6.00 ,0,163
45,,No,,Two Year,3997-KYRB,No,Female,Yes,0-5,No,no,2,Credit Card,323-4014,No,SC,No,No,74,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,159,367.9,$7.00 ,0,492
30,,No,,Two Year,0123-LGVN,No,Female,Yes,0-5,No,no,2,Credit Card,375-5437,No,VT,No,No,48,32,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,236,624.6,$7.00 ,0,321
40,,No,,Two Year,3933-ANQN,No,Female,Yes,0-5,No,no,2,Credit Card,305-9112,No,WI,No,No,7,41,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,18,58.1,$10.00 ,0,76
50,,No,,Two Year,1117-LHIF,No,Female,Yes,0-5,No,no,2,Credit Card,352-3440,No,WV,No,No,37,51,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,133,336.5,$12.00 ,0,432
50,,No,,Two Year,9621-SSUW,No,Female,Yes,0-5,No,no,2,Credit Card,330-4576,No,MA,No,No,58,51,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,238,758.9,$6.00 ,0,324
55,,No,,Two Year,1413-RWTA,No,Female,Yes,0-5,No,no,2,Credit Card,329-2918,No,MA,No,No,5,56,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,12,34.9,$8.00 ,0,41
35,,No,,Two Year,3117-GTJB,No,Female,Yes,0-5,No,no,2,Credit Card,303-8983,No,MO,No,No,60,39,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,170,482.2,$9.00 ,0,546
55,,No,,Two Year,3896-NYVO,No,Female,Yes,0-5,No,no,2,Credit Card,366-2541,No,NC,No,No,50,59,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,124,349.2,$10.00 ,0,509
55,,No,,Two Year,5538-LZEO,No,Female,Yes,0-5,No,no,2,Credit Card,261-3117,No,NM,No,No,45,56,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,247,628.5,$7.00 ,0,314
35,,No,,Two Year,8437-EIDR,No,Female,Yes,0-5,No,no,2,Credit Card,325-8680,No,TX,No,No,32,38,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,98,259.1,$9.00 ,0,282
35,,No,,Two Year,6039-WMCY,No,Female,Yes,0-5,No,no,2,Credit Card,406-2242,No,TX,No,No,11,38,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,53,163.2,$12.00 ,0,134
50,,No,,Two Year,6592-YZBX,No,Female,Yes,0-5,No,no,2,Credit Card,298-4753,No,WV,No,No,51,50,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,263,659.2,$9.00 ,0,438
35,,No,,Two Year,4861-ORBX,No,Female,Yes,0-5,No,no,2,Credit Card,415-6333,No,AZ,No,No,57,38,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,107,228.7,$7.00 ,0,424
35,,No,,Two Year,5348-NDMK,No,Female,Yes,0-5,No,no,2,Credit Card,411-6211,No,CT,No,No,48,39,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,131,385.4,$6.00 ,0,292
40,,No,,Two Year,1051-PSBR,No,Female,Yes,0-5,No,no,3,Credit Card,319-7738,No,NJ,No,No,73,41,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,327,729.9,$7.00 ,0,540
40,,No,,Two Year,4733-KHRB,No,Female,Yes,0-5,No,no,3,Credit Card,322-3174,No,OH,No,No,52,40,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,135,312.5,$6.00 ,0,317
50,,No,,Two Year,5327-BOXV,No,Female,Yes,0-5,No,no,3,Credit Card,357-8853,No,SC,No,No,67,52,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,442,"1,012.20",$8.00 ,0,567
45,,No,,Two Year,3373-QQHF,No,Female,Yes,0-5,No,no,3,Credit Card,260-6639,No,OR,No,No,75,45,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,223,597.3,$12.00 ,0,900
60,,No,,Two Year,3052-SKTJ,No,Female,Yes,0-5,No,no,3,Credit Card,370-1525,No,MN,No,No,57,62,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,279,622.2,$10.00 ,0,590
55,,No,,Two Year,2572-PMNM,No,Female,Yes,0-5,No,no,4,Credit Card,300-8341,No,MA,No,No,58,56,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,215,523.1,$8.00 ,0,472
45,,No,,Two Year,7993-LJYW,No,Female,Yes,0-5,No,no,4,Credit Card,296-10039,No,MT,No,No,12,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,26,72.2,$11.00 ,0,133
40,,No,,Two Year,0940-LDHD,No,Female,Yes,0-5,No,no,4,Credit Card,309-6081,No,NC,No,No,62,44,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,137,374.6,$8.00 ,0,523
45,,No,,Two Year,2150-SITV,No,Female,Yes,0-5,No,no,4,Credit Card,282-3774,No,SC,No,No,49,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,246,740.8,$8.00 ,0,417
50,,No,,Two Year,0020-NWQH,No,Female,Yes,0-5,No,no,4,Credit Card,360-3126,No,SC,No,No,13,54,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,61,182.9,$11.00 ,0,142
55,,No,,Two Year,1604-LVPT,No,Female,Yes,0-5,No,no,4,Credit Card,260-7986,No,TN,No,No,11,55,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,19,54.8,$9.00 ,0,95
40,,No,,Two Year,6650-FPRP,No,Female,Yes,0-5,No,no,5,Credit Card,324-8454,No,KY,No,No,15,43,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,35,137.8,$9.00 ,0,143
60,,No,,Two Year,4529-BTPC,No,Female,Yes,0-5,No,no,5,Credit Card,327-2598,No,KY,No,No,27,60,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,77,185.7,$13.00 ,0,356
60,,No,,Two Year,2339-QSZL,No,Female,Yes,0-5,No,no,5,Credit Card,386-9935,No,RI,No,No,72,62,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,153,358,$9.00 ,0,615
40,,No,,Two Year,9323-EGDQ,No,Female,Yes,0-5,No,no,5,Credit Card,378-1884,No,WA,No,No,25,43,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,33,100.7,$8.00 ,0,192
55,,No,,Two Year,3904-NTTN,No,Female,Yes,0-5,No,no,5,Credit Card,329-6144,No,UT,No,No,58,57,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,309,922.1,$9.00 ,0,518
40,,No,,Two Year,1548-AFMK,No,Female,Yes,0-5,No,no,6,Credit Card,334-5409,No,AL,No,No,66,43,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,178,664.1,$7.00 ,0,458
45,,No,,Two Year,0450-NPCA,No,Female,Yes,0-5,No,no,6,Credit Card,272-7159,No,KS,No,No,19,47,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,102,192.4,$6.00 ,0,111
50,,No,,Two Year,1121-GKPS,No,Female,Yes,0-5,No,no,6,Credit Card,389-3206,No,MA,No,No,62,51,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,158,436.2,$5.00 ,0,333
45,,No,,Two Year,0555-KKYX,No,Female,Yes,0-5,No,no,6,Credit Card,278-2456,No,MD,No,No,54,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,330,762.3,$7.00 ,0,398
35,,No,,Two Year,7832-LUDO,No,Female,Yes,0-5,No,no,6,Credit Card,286-5152,No,MS,No,No,31,38,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,68,125.8,$11.00 ,0,351
30,,No,,Two Year,9784-CMQR,No,Female,Yes,0-5,No,no,6,Credit Card,370-5361,No,NH,No,No,10,31,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,36,67.8,$7.00 ,0,64
50,,No,,Two Year,0314-QPER,No,Female,Yes,0-5,No,no,6,Credit Card,358-6653,No,PA,No,No,70,51,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,145,350.2,$6.00 ,0,390
40,,No,,Two Year,3766-JHGI,No,Female,Yes,0-5,No,no,6,Credit Card,352-6962,No,TX,No,No,18,44,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,81,179.7,$10.00 ,0,180
35,,No,,Two Year,8035-DBJL,No,Female,Yes,0-5,No,no,6,Credit Card,335-5806,No,WA,No,No,59,39,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,469,824.2,$13.00 ,0,739
50,,No,,Two Year,6365-DCGP,No,Female,Yes,0-5,No,no,6,Credit Card,338-7310,No,CO,No,No,37,52,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,211,554,$7.00 ,0,274
45,,No,,Two Year,4043-UQSV,No,Male,Yes,0-5,No,no,2,Credit Card,282-2986,No,IA,No,No,65,46,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,358,777.2,$7.00 ,0,425
55,,No,,Two Year,2997-LVEY,No,Male,Yes,0-5,No,no,2,Credit Card,334-1466,No,IA,No,No,54,58,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,125,324.8,$9.00 ,0,497
40,,No,,Two Year,8782-HWWF,No,Male,Yes,0-5,No,no,2,Credit Card,319-7290,No,ID,No,No,72,41,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,327,859.8,$10.00 ,0,728
35,,No,,Two Year,9362-UMZO,No,Male,Yes,0-5,No,no,2,Credit Card,353-6275,No,IN,No,No,50,38,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,102,249.1,$10.00 ,0,517
45,,No,,Two Year,7431-RTYN,No,Male,Yes,0-5,No,no,2,Credit Card,411-6294,No,LA,No,No,53,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,202,427.7,$9.00 ,0,494
30,,No,,Two Year,8462-GGSB,No,Male,Yes,0-5,No,no,2,Credit Card,354-9509,No,NC,No,No,24,33,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,42,96.1,$6.00 ,0,150
30,,No,,Two Year,1492-BBJJ,No,Male,Yes,0-5,No,no,2,Credit Card,290-9796,No,NH,No,No,25,30,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,126,321.5,$10.00 ,0,256
45,,No,,Two Year,5612-JAHO,No,Male,Yes,0-5,No,no,2,Credit Card,339-9654,No,NJ,No,No,49,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,225,538.9,$9.00 ,0,461
30,,No,,Two Year,3208-MGJJ,No,Male,Yes,0-5,No,no,2,Credit Card,348-5725,No,OR,No,No,59,30,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,198,473,$7.00 ,0,428
35,,No,,Two Year,3118-LKNS,No,Male,Yes,0-5,No,no,2,Credit Card,414-9717,No,TN,No,No,57,37,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,309,801.3,$7.00 ,0,423
45,,No,,Two Year,7643-XLCH,No,Male,Yes,0-5,No,no,2,Credit Card,323-3899,No,TX,No,No,71,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,163,428.1,$8.00 ,0,565
55,,No,,Two Year,4291-MMES,No,Male,Yes,0-5,No,no,2,Credit Card,279-9590,No,UT,No,No,66,57,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,151,396.3,$8.00 ,0,537
55,,No,,Two Year,7888-XRMD,No,Male,Yes,0-5,No,no,2,Credit Card,293-7496,No,IA,No,No,25,56,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,76,176.2,$11.00 ,0,272
35,,No,,Two Year,1452-WKIW,No,Male,Yes,0-5,No,no,2,Credit Card,393-6485,No,MO,No,No,68,39,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,194,747.5,$11.00 ,0,780
45,,No,,Two Year,2253-OYFD,No,Male,Yes,0-5,No,no,2,Credit Card,387-5533,No,MS,No,No,72,47,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,248,647.8,$11.00 ,0,777
40,,No,,Two Year,2641-WBMT,No,Male,Yes,0-5,No,no,2,Credit Card,322-3108,No,NJ,No,No,56,43,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,129,389.1,$8.00 ,0,438
50,,No,,Two Year,2254-JNBD,No,Male,Yes,0-5,No,no,3,Credit Card,321-7264,No,CO,No,No,71,52,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,178,571.6,$10.00 ,0,725
45,,No,,Two Year,4005-QGKV,No,Male,Yes,0-5,No,no,3,Credit Card,340-9593,No,NY,No,No,40,46,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,55,159.5,$12.00 ,0,474
45,,No,,Two Year,9947-TJJJ,No,Male,Yes,0-5,No,no,3,Credit Card,377-1293,No,OR,No,No,60,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,76,239.4,$8.00 ,0,476
60,,No,,Two Year,3966-MSPM,No,Male,Yes,0-5,No,no,3,Credit Card,332-3544,No,TN,No,No,22,64,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,140,348.3,$6.00 ,0,127
50,,No,,Two Year,5409-NFYK,No,Male,Yes,0-5,No,no,3,Credit Card,409-3520,No,TX,No,No,71,50,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,121,352.6,$7.00 ,0,474
50,,No,,Two Year,7423-IZVQ,No,Male,Yes,0-5,No,no,3,Credit Card,382-8950,No,TX,No,No,40,50,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,116,281.2,$9.00 ,0,370
55,,No,,Two Year,9065-AQUG,No,Male,Yes,0-5,No,no,3,Credit Card,360-1643,No,CO,No,No,75,58,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,119,375.6,$13.00 ,0,952
35,,No,,Two Year,9839-UTTG,No,Male,Yes,0-5,No,no,3,Credit Card,351-9037,No,CT,No,No,34,37,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,253,543.8,$8.00 ,0,287
45,,No,,Two Year,6600-GABV,No,Male,Yes,0-5,No,no,3,Credit Card,418-8770,No,KY,No,No,13,47,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,67,118,$10.00 ,0,132
35,,No,,Two Year,0798-QBZD,No,Male,Yes,0-5,No,no,3,Credit Card,315-2037,No,MT,No,No,68,38,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,93,272.2,$11.00 ,0,766
60,,No,,Two Year,9601-JEJI,No,Male,Yes,0-5,No,no,3,Credit Card,342-1702,No,NC,No,No,34,62,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,104,268,$8.00 ,0,258
35,,No,,Two Year,9098-PGCY,No,Male,Yes,0-5,No,no,3,Credit Card,327-8495,No,NM,No,No,43,39,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,122,475.5,$10.00 ,0,429
30,,No,,Two Year,1580-IHKH,No,Male,Yes,0-5,No,no,4,Credit Card,305-1533,No,DC,No,No,16,32,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,74,213.3,$12.00 ,0,203
35,,No,,Two Year,6824-MNQS,No,Male,Yes,0-5,No,no,4,Credit Card,271-9461,No,IA,No,No,22,35,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,29,108.6,$10.00 ,0,227
30,,No,,Two Year,5492-UCBG,No,Male,Yes,0-5,No,no,4,Credit Card,346-6098,No,IL,No,No,14,33,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,97,198.4,$10.00 ,0,135
45,,No,,Two Year,3710-CKXY,No,Male,Yes,0-5,No,no,4,Credit Card,350-2384,No,MD,No,No,37,47,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,191,408,$10.00 ,0,373
45,,No,,Two Year,6195-GOIR,No,Male,Yes,0-5,No,no,4,Credit Card,393-2373,No,MO,No,No,50,45,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,119,297.4,$11.00 ,0,568
45,,No,,Two Year,8548-FSVV,No,Male,Yes,0-5,No,no,4,Credit Card,361-5225,No,PA,No,No,27,48,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,127,377,$6.00 ,0,167
45,,No,,Two Year,9407-RLKQ,No,Male,Yes,0-5,No,no,4,Credit Card,337-9710,No,UT,No,No,66,47,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,279,926.7,$6.00 ,0,376
55,,No,,Two Year,1073-KFIL,No,Male,Yes,0-5,No,no,4,Credit Card,365-7679,No,WY,No,No,73,57,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,487,950.3,$13.00 ,0,984
35,,No,,Two Year,8563-HTZO,No,Male,Yes,0-5,No,no,4,Credit Card,397-5381,No,SD,No,No,10,38,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,31,80,$9.00 ,0,90
55,,No,,Two Year,0870-JGEF,No,Male,Yes,0-5,No,no,5,Credit Card,272-8890,No,HI,No,No,69,59,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,406,"1,099.40",$8.00 ,0,543
50,,No,,Two Year,7914-ZSGM,No,Male,Yes,0-5,No,no,5,Credit Card,358-2702,No,ND,No,No,59,53,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,252,590,$8.00 ,0,473
40,,No,,Two Year,7080-JMCD,No,Male,Yes,0-5,No,no,5,Credit Card,309-4328,No,TX,No,No,20,44,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,157,303.8,$6.00 ,0,115
50,,No,,Two Year,7778-IHAY,No,Male,Yes,0-5,No,no,5,Credit Card,350-1935,No,HI,No,No,57,51,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,162,402,$12.00 ,0,684
60,,No,,Two Year,4685-VKVC,No,Male,Yes,0-5,No,no,6,Credit Card,307-9234,No,DC,No,No,5,60,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,14,24.8,$8.00 ,0,42
35,,No,,Two Year,0316-PBDQ,No,Male,Yes,0-5,No,no,6,Credit Card,402-6292,No,MT,No,No,19,35,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,60,172.6,$10.00 ,0,195
30,,No,,Two Year,9053-YVNO,No,Male,Yes,0-5,No,no,6,Credit Card,366-7064,No,NJ,No,No,59,34,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,401,883,$8.00 ,0,448
55,,No,,Two Year,6439-MRYI,No,Male,Yes,0-5,No,no,6,Credit Card,358-10204,No,NM,No,No,20,59,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,88,259.4,$10.00 ,0,203
55,,No,,Two Year,9417-KHSR,No,Male,Yes,0-5,No,no,6,Credit Card,336-2891,No,OK,No,No,57,55,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,281,804.5,$6.00 ,0,346
60,,No,,Two Year,3204-PDEE,No,Male,Yes,0-5,No,no,6,Credit Card,338-1815,No,TN,No,No,61,60,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,80,244.3,$9.00 ,0,576
60,,No,,Two Year,4449-DEKF,No,Male,Yes,0-5,No,no,6,Credit Card,312-9924,No,WV,No,No,66,63,2,$0.00 ,$0.00 ,0,0,2,$0 ,$0 ,0,0,95,396.6,$11.00 ,0,700
60,,No,,Month-to-Month,6258-MCHZ,No,Female,Yes,0-5,No,no,2,Direct Debit,404-9680,No,AL,No,No,16,63,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,89,236.3,$7.00 ,0,103
45,,No,,Month-to-Month,1930-BQDP,No,Female,Yes,0-5,No,no,2,Direct Debit,369-3626,No,DC,No,No,10,47,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,32,91.9,$7.00 ,0,75
55,,No,,Month-to-Month,4358-IRZI,No,Female,Yes,0-5,No,no,2,Direct Debit,416-7452,No,FL,No,No,4,55,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,15,38.4,$6.00 ,0,26
50,,No,,Month-to-Month,1570-GRYH,No,Female,Yes,0-5,No,no,2,Direct Debit,382-3328,No,NM,No,No,41,53,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,117,329,$13.00 ,0,528
35,,No,,Month-to-Month,6142-PKWD,No,Female,Yes,>10,No,no,2,Direct Debit,302-3546,No,ID,No,No,43,39,0,$19.00 ,$0.00 ,25,0,0,$19 ,$0 ,0,0,263,473.2,$19.00 ,0,839
45,,No,,Month-to-Month,1382-IDOK,No,Female,Yes,0-5,No,no,3,Direct Debit,331-4538,No,UT,No,No,10,45,1,$0.00 ,$0.00 ,0,0,1,$0 ,$0 ,0,0,66,149.1,$9.00 ,0,89
50,,No,,Month-to-Month,4095-ELIP,No,Female,Yes,0-5,No,no,4,Direct Debit,285-2768,No,WA,No,No,35,53,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,163,414.9,$10.00 ,0,349
45,,No,,Month-to-Month,8057-ECSQ,No,Female,Yes,0-5,No,no,4,Direct Debit,287-1671,No,TN,No,No,7,47,0,$6.00 ,$0.00 ,3,0,0,$6 ,$0 ,0,0,20,46.6,$24.00 ,0,160
55,,No,,Month-to-Month,2989-ISRV,No,Female,Yes,>10,No,no,4,Direct Debit,362-5889,No,HI,No,No,3,55,0,$20.00 ,$0.00 ,11,0,0,$20 ,$0 ,0,0,6,13.8,$31.00 ,0,84
50,,No,,Month-to-Month,3823-WDFX,No,Female,Yes,0-5,No,no,5,Direct Debit,293-6626,No,WA,No,No,22,51,1,$18.00 ,$0.00 ,4,0,1,$18 ,$0 ,0,0,94,238.5,$13.00 ,0,277
40,,No,,Month-to-Month,0614-FTGS,No,Female,Yes,0-5,No,no,6,Direct Debit,347-7741,No,MA,No,No,1,41,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,2,4,$7.00 ,0,7
50,,No,,Month-to-Month,4993-XFBS,No,Female,Yes,0-5,No,no,6,Direct Debit,327-6087,No,MO,No,No,37,54,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,359,585.8,$9.00 ,0,337
60,,No,,Month-to-Month,9831-OJWU,No,Male,Yes,>10,No,no,2,Direct Debit,357-4767,No,CO,No,No,46,62,0,$81.00 ,$0.00 ,10,0,0,$81 ,$0 ,0,0,80,232.2,$18.00 ,0,834
40,,No,,Month-to-Month,3220-CYWW,No,Male,Yes,>10,No,no,2,Direct Debit,390-2433,No,HI,No,No,35,40,0,$15.00 ,$0.00 ,27,0,0,$15 ,$0 ,0,0,189,423.2,$28.00 ,0,987
50,,No,,Month-to-Month,6999-JFWF,No,Male,Yes,>10,No,no,2,Direct Debit,391-7166,No,GA,No,No,23,53,3,$4.00 ,$0.00 ,19,0,3,$4 ,$0 ,0,0,121,232.8,$21.00 ,0,478
35,,No,,Month-to-Month,7384-NUCD,No,Male,Yes,0-5,No,no,3,Direct Debit,376-4534,No,MA,No,No,3,35,0,$0.00 ,$0.00 ,0,0,0,$0 ,$0 ,0,0,11,35.1,$10.00 ,0,25
30,,No,,Month-to-Month,5852-QHTA,No,Male,Yes,>10,No,no,3,Direct Debit,411-6663,No,UT,No,No,27,33,0,$93.00 ,$0.00 ,12,0,0,$93 ,$0 ,0,0,132,273.3,$35.00 ,0,943
